farm_id,x,y,county,district,species,production,observed_case,p_new_case
8051,384008.625838383,4.57609116753478e6,Cumberland,Interlaken,duck,conventional,false,0.0
8052,471117.697580296,4.49549203459423e6,Luzerne,Fredon,duck,conventional,false,0.004
8053,476433.116481578,4.46108124179928e6,Luzerne,Curtin,chicken,layer,false,0.0
8054,373974.681697998,4.66051769666345e6,Blair,Bradley Beach,duck,organic,false,0.0
8055,346682.612202315,4.59044655703972e6,Mercer,Benner,chicken,broiler_1,false,0.018
8056,386365.033422214,4.52661846235039e6,Cumberland,Millstone,chicken,broiler_2,false,0.01
8057,353470.466767799,4.61689902679862e6,Mercer,Mount Arlington,duck,conventional,false,0.004
8058,451694.148000082,4.57960565918819e6,Susquehanna,Moorestown,duck,conventional,false,0.004
8059,465054.945313167,4.62854239864597e6,Susquehanna,Knowlton,duck,conventional,false,0.006
8060,338843.183201185,4.53769815399455e6,Schuylkill,Potter,chicken,broiler_2,false,0.006
8061,376734.142077307,4.59831968694115e6,Mercer,Mullica,chicken,broiler_2,false,0.008
8062,369922.751059457,4.61573625002587e6,Mercer,Deerfield,chicken,broiler_1,false,0.008
8063,484000.752599018,4.68484467055892e6,Indiana,Paterson,duck,conventional,false,0.006
8064,307263.07201286,4.5989083541424e6,Venango,Cinnaminson,duck,organic,false,0.002
8065,428419.473222086,4.59406210672544e6,Lycoming,Island Heights,chicken,broiler_1,false,0.002
8066,412311.871609844,4.71791711739124e6,Lancaster,High Bridge,duck,conventional,false,0.002
8067,466352.861254883,4.72790355528274e6,Indiana,Lawrence,duck,conventional,false,0.008
8068,362882.916037367,4.58293781818077e6,Mercer,Ogdensburg,duck,conventional,false,0.004
8069,384888.14975087,4.56615520339208e6,Cumberland,Frederick,chicken,broiler_2,false,0.008
8070,465536.100420971,4.47956964796918e6,Luzerne,Franklin,duck,conventional,false,0.002
8071,415165.632347263,4.61922436538202e6,Fulton,Delaware,duck,conventional,false,0.004
8072,471565.781289521,4.71099914166896e6,Indiana,Morristown,duck,conventional,false,0.012
8073,407625.901492946,4.60810308061383e6,Lycoming,Lebanon,duck,organic,false,0.0
8074,439724.947904109,4.61836824948297e6,Susquehanna,Montgomery,chicken,broiler_1,false,0.008
8075,409722.337667029,4.587284695891e6,Lycoming,Montclair,duck,conventional,false,0.006
8076,418898.083313845,4.60851432285233e6,Susquehanna,Commercial,chicken,broiler_2,false,0.01
8077,471907.979795095,4.65574170778523e6,Allegheny,Marlborough,duck,conventional,false,0.012
8078,437636.18723436,4.71825351622958e6,Lancaster,Matawan,chicken,broiler_1,false,0.008
8079,448851.993357141,4.56624417157388e6,Berks,Taylor,chicken,broiler_2,false,0.028
8080,345328.21712122,4.61057159261319e6,Venango,Maurice River,duck,conventional,false,0.008
8081,382957.368270709,4.65207397526689e6,Blair,Hatboro,duck,conventional,false,0.0
8082,454834.431737908,4.71249631220526e6,Indiana,Greenwich,duck,conventional,false,0.014
8083,405307.198265673,4.6097046491157e6,Lycoming,Lebanon,chicken,broiler_1,false,0.006
8084,346944.546372134,4.57158368724691e6,Mercer,Lambertville,duck,conventional,false,0.002
8085,427957.345288461,4.61382163042329e6,Susquehanna,Commercial,chicken,layer,false,0.004
8086,461809.511687249,4.71109393779515e6,Indiana,Morristown,chicken,broiler_2,false,0.02
8087,364616.903097683,4.56472981602454e6,Cumberland,Alexandria,duck,organic,false,0.0
8088,443529.515207305,4.61941294227908e6,Susquehanna,Barrington,duck,conventional,false,0.016
8089,345751.280116157,4.58151950491657e6,Mercer,Metuchen,duck,conventional,false,0.004
8090,398049.515318588,4.63149637674136e6,Blair,Woodbine,duck,conventional,false,0.002
8091,376522.30776716,4.61207330391757e6,Lycoming,Lindenwold,duck,conventional,false,0.004
8092,376945.501536077,4.62581882228805e6,Blair,Ho-Ho-Kus,chicken,broiler_2,false,0.01
8093,452473.326298906,4.48362858140909e6,Luzerne,Fieldsboro,chicken,layer,false,0.004
8094,381607.580315698,4.60546355310267e6,Lycoming,Lindenwold,chicken,broiler_2,false,0.01
8095,478290.749761159,4.69838832090251e6,Indiana,Allamuchy,duck,organic,false,0.004
8096,313935.471146329,4.58851263985372e6,Venango,Port Republic,chicken,layer,false,0.014
8097,388006.787814401,4.65333792881272e6,Blair,Glen Rock,chicken,broiler_1,false,0.008
8098,313051.506587158,4.5687139918502e6,Schuylkill,Westampton,chicken,broiler_2,false,0.008
8099,405635.37478232,4.62505526944561e6,Fulton,Amboy,chicken,broiler_1,false,0.008
8100,401416.058023298,4.61958528135962e6,Blair,Loch Arbour Village,chicken,broiler_1,false,0.012
8101,435582.702096115,4.69592305329842e6,Lancaster,Union Beach,duck,conventional,false,0.006
8102,397714.344803922,4.7141506503637e6,Lancaster,Plumsted,chicken,broiler_2,false,0.016
8103,323297.739981208,4.59777727808181e6,Venango,Hamilton,chicken,broiler_1,false,0.008
8104,386697.978547427,4.50080721551911e6,Mifflin,Springfield,chicken,broiler_2,false,0.002
8105,385194.107639822,4.60876113325102e6,Lycoming,Swedesboro,chicken,layer,false,0.006
8106,444315.995025455,4.60781922043673e6,Susquehanna,Langhorne,duck,conventional,false,0.01
8107,466743.608158093,4.57600134908649e6,Berks,Warren,duck,conventional,false,0.012
8108,458744.309720463,4.62574297882857e6,Susquehanna,Cape May Point,duck,conventional,false,0.004
8109,468639.593512048,4.55488340871238e6,Berks,Port Matilda,duck,conventional,false,0.016
8110,420998.623864568,4.49196887716717e6,Mifflin,Cherry Hill,chicken,broiler_2,false,0.014
8111,473078.246381431,4.46240858921956e6,Luzerne,Norristown,chicken,broiler_1,false,0.006
8112,469642.719464175,4.46532601798637e6,Luzerne,Prospect Park,chicken,broiler_1,false,0.012
8113,467485.347763491,4.67723184076437e6,Allegheny,Passaic,duck,organic,false,0.004
8114,388333.354358073,4.60220731374058e6,Lycoming,Readington,duck,conventional,false,0.002
8115,412110.706656297,4.59432654820434e6,Lycoming,National Park,chicken,broiler_2,false,0.012
8116,349334.154075375,4.54805148684769e6,Schuylkill,Cape May,duck,conventional,false,0.006
8117,499855.6849433,4.46012210146901e6,Luzerne,River,chicken,broiler_1,false,0.012
8118,453077.944587844,4.59627311847938e6,Susquehanna,Parsippany-Troy Hills,duck,conventional,false,0.004
8119,410352.356732512,4.58336267764214e6,Lycoming,Califon,chicken,broiler_2,false,0.01
8120,483504.197675779,4.69229374918235e6,Indiana,Buena Vista,duck,conventional,true,0.0
8121,441104.919994014,4.59164018799097e6,Susquehanna,Lumberton,chicken,broiler_2,false,0.022
8122,317110.552411704,4.56042612655665e6,Schuylkill,Blairstown,chicken,broiler_1,false,0.004
8123,386958.620942637,4.6061026940901e6,Lycoming,Swedesboro,chicken,broiler_1,false,0.014
8124,434564.640337686,4.59722031419196e6,Lycoming,Ramsey,duck,conventional,false,0.004
8125,359023.615733251,4.60085374058662e6,Mercer,Lopatcong,chicken,broiler_2,false,0.01
8126,359473.343984553,4.61286999998917e6,Mercer,Mount Arlington,duck,organic,false,0.0
8127,392835.900294364,4.64036809906466e6,Blair,Alloway,chicken,broiler_2,false,0.008
8128,391862.447630568,4.71094419291226e6,Lancaster,Florence,duck,organic,false,0.006
8129,400299.974591908,4.48558476242173e6,Mifflin,Roosevelt,duck,conventional,false,0.002
8130,349373.370933166,4.56693129422587e6,Schuylkill,Wanaque,duck,conventional,false,0.004
8131,318947.171444284,4.58826650323636e6,Venango,Port Republic,duck,organic,false,0.004
8132,400230.2516766,4.59592007021233e6,Lycoming,Readington,chicken,broiler_1,false,0.004
8133,471776.047001165,4.69773953081309e6,Indiana,Lafayette,duck,conventional,false,0.002
8134,390929.486770449,4.49144517163689e6,Mifflin,Saddle Brook,duck,conventional,false,0.004
8135,483604.084304174,4.71873302462196e6,Indiana,Robbinsville,chicken,broiler_2,false,0.05
8136,475806.073161765,4.6208869096993e6,Susquehanna,Surf City,chicken,broiler_2,false,0.028
8137,468268.970699376,4.70538620421619e6,Indiana,Boonton,duck,conventional,false,0.002
8138,368962.808718087,4.59308588347053e6,Mercer,White,chicken,broiler_2,false,0.008
8139,490994.920025057,4.68020542784954e6,Allegheny,Peapack-Gladstone,duck,conventional,false,0.004
8140,456926.020736684,4.63652136471055e6,Susquehanna,Amwell,chicken,broiler_2,false,0.052
8141,482940.268441473,4.51566816694923e6,Luzerne,Hardyston,chicken,broiler_2,false,0.018
8142,436111.347608818,4.6140536836815e6,Susquehanna,Newark,duck,conventional,false,0.0
8143,475081.758171791,4.52303785098726e6,Berks,Middlesex,chicken,layer,false,0.022
8144,344536.171160852,4.57821504638161e6,Mercer,Metuchen,chicken,broiler_1,false,0.006
8145,502181.412850862,4.70869850638759e6,Indiana,Fort Lee,chicken,broiler_2,false,0.048
8146,328129.613452384,4.54086568337344e6,Schuylkill,Salem,duck,organic,false,0.002
8147,484746.730095578,4.46192861148523e6,Luzerne,Curtin,duck,conventional,false,0.004
8148,322405.866327204,4.57948473903313e6,Schuylkill,Victory Gardens,chicken,broiler_2,false,0.008
8149,469326.225732551,4.47909828261438e6,Luzerne,Haworth,chicken,broiler_1,false,0.006
8150,334353.078343603,4.62245973070327e6,Venango,Red Bank,chicken,broiler_1,false,0.006
8151,461612.987075781,4.49046053706726e6,Luzerne,New Milford,chicken,layer,false,0.002
8152,319115.585178891,4.60449419806415e6,Venango,Montville,duck,conventional,false,0.004
8153,336926.589356289,4.54575998500842e6,Schuylkill,Fanwood,duck,organic,false,0.002
8154,449080.563285018,4.55924921579895e6,Berks,Woodbridge,chicken,broiler_1,false,0.02
8155,448338.524839921,4.6970749197767e6,Lancaster,Park Ridge,chicken,broiler_1,false,0.026
8156,337239.010634308,4.58530072459737e6,Mercer,Chalfont,duck,conventional,false,0.002
8157,354776.535253294,4.61503157137433e6,Mercer,Mount Arlington,duck,conventional,false,0.0
8158,456577.387963764,4.60859128483054e6,Susquehanna,Montague,duck,conventional,false,0.004
8159,323579.446169655,4.55797587974703e6,Schuylkill,Frenchtown,chicken,broiler_2,false,0.008
8160,358563.890745648,4.58933087634017e6,Mercer,Egg Harbor City,duck,conventional,false,0.0
8161,445707.811864011,4.61825565406768e6,Susquehanna,Barrington,duck,conventional,false,0.01
8162,413572.462096859,4.70198275400927e6,Lancaster,Mount Ephraim,chicken,layer,false,0.012
8163,416989.64000585,4.72258980779349e6,Lancaster,Scotch Plains,duck,conventional,false,0.0
8164,386122.62592038,4.50944810397698e6,Mifflin,Englishtown,chicken,broiler_2,false,0.008
8165,350130.025171442,4.53765844714314e6,Schuylkill,Neptune,duck,conventional,false,0.002
8166,479139.759178005,4.49093609849442e6,Luzerne,Pine Hill,duck,conventional,false,0.016
8167,409877.47274307,4.49208478186464e6,Mifflin,Cherry Hill,chicken,broiler_2,false,0.008
8168,433542.131324052,4.5810544872417e6,Susquehanna,Mount Holly,duck,conventional,false,0.004
8169,449409.789198742,4.58503640123488e6,Susquehanna,Flemington,duck,conventional,false,0.002
8170,452858.824691462,4.59772325841061e6,Susquehanna,Parsippany-Troy Hills,duck,conventional,false,0.006
8171,318117.495329126,4.55362328959429e6,Schuylkill,Glassboro,duck,conventional,false,0.0
8172,381378.947813427,4.5151833432043e6,Cumberland,Wyckoff,chicken,broiler_2,false,0.012
8173,472223.430271067,4.72220571121333e6,Indiana,Wall,chicken,broiler_1,false,0.022
8174,383022.798516544,4.5893186576463e6,Mercer,Oceanport,duck,conventional,false,0.002
8175,352936.643871028,4.57489388984236e6,Mercer,Lambertville,chicken,broiler_2,false,0.008
8176,376978.490215569,4.65324903312046e6,Blair,Bradley Beach,duck,conventional,false,0.008
8177,371641.309755016,4.61836753835835e6,Mercer,Monmouth Beach,chicken,broiler_1,false,0.002
8178,474304.109616228,4.65851846566687e6,Allegheny,Harris,duck,conventional,false,0.008
8179,345357.188289319,4.57010974057006e6,Schuylkill,Wanaque,chicken,broiler_2,false,0.008
8180,429425.42801881,4.58445259501346e6,Lycoming,Berkeley Heights,chicken,broiler_2,false,0.006
8181,445213.946054847,4.47067883575086e6,Luzerne,Woodstown,duck,conventional,false,0.004
8182,481525.594020231,4.71793430183334e6,Indiana,Collingswood,chicken,broiler_1,false,0.04
8183,377878.970919133,4.60080545894114e6,Lycoming,Lindenwold,chicken,broiler_2,false,0.01
8184,318736.706884583,4.59487818126757e6,Venango,Northvale,duck,conventional,false,0.004
8185,414865.835057866,4.71233399766343e6,Lancaster,Bloomingdale,chicken,layer,false,0.014
8186,390371.292893756,4.61306476911414e6,Lycoming,Swedesboro,chicken,broiler_2,false,0.012
8187,363620.557839324,4.58583863368269e6,Mercer,Wayne,chicken,broiler_1,false,0.01
8188,448766.571975177,4.47870100670858e6,Luzerne,Woodstown,chicken,broiler_2,false,0.004
8189,373654.158353489,4.64585129258456e6,Blair,Bradley Beach,duck,organic,false,0.0
8190,415111.608114323,4.57552182099068e6,Lycoming,New York,chicken,broiler_2,false,0.0
8191,420596.141404823,4.61841373730004e6,Fulton,Mine Hill,chicken,broiler_1,false,0.01
8192,388402.105574844,4.65794029740974e6,Blair,Denville,duck,conventional,false,0.004
8193,355094.078370224,4.56470020857384e6,Schuylkill,Allendale,chicken,broiler_1,false,0.006
8194,419189.935246588,4.5995734663712e6,Lycoming,Cranbury,chicken,broiler_2,false,0.004
8195,484902.959252999,4.49842219643362e6,Luzerne,Teaneck,duck,organic,false,0.004
8196,410758.872428852,4.70787581428849e6,Lancaster,Skippack,chicken,broiler_1,false,0.004
8197,424324.86782438,4.61948785961893e6,Fulton,Mine Hill,duck,organic,false,0.006
8198,362235.029717897,4.58584184504049e6,Mercer,Wayne,duck,conventional,false,0.004
8199,425145.245526476,4.712125044427e6,Lancaster,Hope,duck,conventional,false,0.002
8200,460520.003610428,4.6220465751425e6,Susquehanna,Tinicum,chicken,broiler_2,false,0.024
8201,306316.885019234,4.57008102846772e6,Schuylkill,Linden,chicken,broiler_1,false,0.012
8202,480684.336614309,4.71722556389152e6,Indiana,Collingswood,duck,conventional,false,0.008
8203,469353.423009966,4.70173487067647e6,Indiana,Jackson,duck,conventional,false,0.012
8204,479432.617318785,4.50951224500941e6,Luzerne,Hardyston,chicken,broiler_1,false,0.024
8205,390645.301183283,4.67159738738128e6,Blair,Vineland,chicken,broiler_2,false,0.006
8206,487260.27989182,4.65814925394003e6,Allegheny,Fair Haven,duck,conventional,false,0.01
8207,476736.619954167,4.66190080337271e6,Allegheny,Harris,chicken,broiler_1,false,0.032
8208,482654.26115796,4.68043666026839e6,Allegheny,Peapack-Gladstone,chicken,broiler_2,false,0.012
8209,450205.4215545,4.57283149295958e6,Susquehanna,Kingwood,chicken,broiler_1,false,0.028
8210,446744.710081992,4.48445704159025e6,Luzerne,Paulsboro,chicken,broiler_2,false,0.014
8211,414010.012604596,4.59153632239641e6,Lycoming,Maple Shade,duck,organic,false,0.002
8212,472025.303003846,4.50248157001906e6,Luzerne,Fredon,chicken,layer,false,0.022
8213,423230.832958847,4.61277682128562e6,Susquehanna,Commercial,duck,conventional,false,0.002
8214,463205.464009376,4.63220089524663e6,Susquehanna,Shamong,duck,conventional,false,0.006
8215,376230.651999655,4.53852082054408e6,Cumberland,Perkiomen,chicken,layer,false,0.016
8216,467595.51110929,4.48827358221728e6,Luzerne,Pine Hill,duck,conventional,false,0.004
8217,474740.848162871,4.5030741746076e6,Luzerne,Fredon,duck,organic,false,0.002
8218,472287.339738365,4.54825153681998e6,Berks,Port Matilda,chicken,broiler_2,false,0.03
8219,402024.557278889,4.50308534329984e6,Mifflin,Livingston,chicken,broiler_2,false,0.004
8220,484327.093641776,4.6734694843392e6,Allegheny,Mountainside,duck,conventional,false,0.01
8221,452985.534640962,4.47269368547877e6,Luzerne,Tullytown,chicken,broiler_1,false,0.008
8222,423898.26940832,4.488329039017e6,Mifflin,Hillside,duck,conventional,false,0.004
8223,310074.444772128,4.60477815905534e6,Venango,Ambler,duck,organic,false,0.002
8224,476510.570858682,4.72261695578698e6,Indiana,Collingswood,duck,conventional,false,0.008
8225,486094.195683107,4.48813446938034e6,Luzerne,Pine Hill,duck,conventional,false,0.0
8226,334683.169833034,4.53856934611774e6,Schuylkill,Potter,duck,organic,false,0.002
8227,423916.096771913,4.69612529297011e6,Lancaster,Raritan,duck,conventional,false,0.004
8228,463416.593913891,4.49507055148389e6,Luzerne,Fredon,duck,conventional,false,0.006
8229,346750.713331271,4.53976735267323e6,Schuylkill,Neptune,duck,organic,false,0.006
8230,443425.106995784,4.70403697096302e6,Lancaster,Norriton,duck,conventional,false,0.0
8231,460628.14837703,4.5488405767958e6,Berks,Port Matilda,chicken,broiler_1,false,0.028
8232,360895.895381274,4.62302849607414e6,Mercer,Milltown,chicken,broiler_2,false,0.012
8233,371131.65374649,4.62498546783377e6,Blair,Pompton Lakes,duck,organic,false,0.0
8234,508826.538467841,4.7166345535772e6,Indiana,Fairview,duck,conventional,false,0.008
8235,327077.265688306,4.5749901731827e6,Schuylkill,Audubon Park,duck,conventional,false,0.004
8236,449510.948646768,4.46858108983063e6,Luzerne,Tullytown,duck,conventional,false,0.0
8237,343086.281482765,4.60608370312424e6,Venango,River Edge,duck,conventional,false,0.002
8238,471324.28807499,4.55947162456514e6,Berks,Barnegat Light,chicken,broiler_1,false,0.03
8239,419616.459357112,4.70210895244749e6,Lancaster,Mount Ephraim,duck,conventional,false,0.004
8240,478050.612747587,4.5466457941086e6,Berks,Port Matilda,duck,conventional,false,0.01
8241,455397.388858222,4.58572026106159e6,Susquehanna,Sea Girt,chicken,broiler_1,false,0.022
8242,457563.869091879,4.64533760316257e6,Allegheny,Union,duck,conventional,false,0.004
8243,451562.462445935,4.57867629272894e6,Susquehanna,Moorestown,chicken,broiler_2,false,0.024
8244,385707.447254354,4.58127278206133e6,Cumberland,Essex Fells,duck,conventional,false,0.008
8245,446142.557335485,4.57675154497046e6,Susquehanna,Kingwood,chicken,broiler_1,false,0.024
8246,477472.848956769,4.46218064452485e6,Luzerne,Norristown,chicken,broiler_1,false,0.008
8247,433435.394840165,4.48877782541749e6,Luzerne,Douglass,duck,conventional,false,0.002
8248,455753.639363372,4.70909508109153e6,Indiana,Brielle,duck,conventional,false,0.01
8249,414993.355986401,4.69857063537882e6,Lancaster,Alpine,chicken,broiler_2,false,0.02
8250,469291.438982209,4.46148030866126e6,Luzerne,Prospect Park,chicken,broiler_1,false,0.006
8251,324730.44200933,4.60470789172407e6,Venango,Montville,chicken,broiler_2,false,0.006
8252,421839.973100396,4.70290293767344e6,Lancaster,Mount Ephraim,chicken,layer,false,0.012
8253,429865.884955949,4.60047450723038e6,Susquehanna,Palmyra,chicken,broiler_2,false,0.0
8254,418436.071492919,4.61579211628171e6,Fulton,Delaware,chicken,broiler_2,false,0.006
8255,360665.533184737,4.59590644080613e6,Mercer,Middle,chicken,broiler_2,false,0.002
8256,343258.31056694,4.59204726272247e6,Mercer,Benner,duck,conventional,false,0.0
8257,467631.211224617,4.53148195269046e6,Berks,Irvington,duck,organic,false,0.01
8258,459025.775119714,4.54535683950632e6,Berks,Rutherford,duck,conventional,false,0.004
8259,312185.34244763,4.58281688671437e6,Venango,Weymouth,chicken,broiler_2,false,0.01
8260,357104.7343459,4.614725051057e6,Mercer,Mount Arlington,duck,conventional,false,0.002
8261,397240.265910356,4.69470208610431e6,Lancaster,Waldwick,duck,conventional,false,0.004
8262,442630.202423149,4.62531242302966e6,Susquehanna,Barrington,duck,conventional,false,0.002
8263,367125.828434414,4.53514119784788e6,Cumberland,Ridgefield,duck,conventional,false,0.002
8264,306149.293126352,4.61568476499556e6,Venango,Kinnelon,chicken,broiler_2,false,0.01
8265,375428.484409875,4.52867917304713e6,Cumberland,Pequannock,chicken,broiler_2,false,0.01
8266,382095.012774825,4.55320550826257e6,Cumberland,Magnolia,duck,conventional,false,0.006
8267,457513.760533613,4.63989057081502e6,Allegheny,Union,duck,conventional,false,0.006
8268,455490.238969833,4.46399663915754e6,Luzerne,Cedar Grove,chicken,broiler_1,false,0.014
8269,461482.752045071,4.46564650839827e6,Luzerne,Union City,duck,conventional,false,0.002
8270,387303.790818311,4.71139143831343e6,Lancaster,Florence,duck,conventional,false,0.0
8271,373803.083816524,4.57037019931153e6,Cumberland,Philipsburg,duck,conventional,false,0.004
8272,436292.735462089,4.70737034602416e6,Lancaster,Bay Head,chicken,broiler_2,false,0.004
8273,483995.032172822,4.70293273141279e6,Indiana,Beachwood,duck,conventional,false,0.006
8274,482255.2326684,4.68926570332272e6,Indiana,Paterson,chicken,broiler_1,false,0.02
8275,304036.720463908,4.59714526732374e6,Venango,Eastampton,duck,conventional,false,0.004
8276,360456.31776783,4.55696532715401e6,Schuylkill,Summit,duck,conventional,false,0.0
8277,402200.532959479,4.69899365620455e6,Lancaster,Riegelsville,duck,conventional,false,0.0
8278,364024.389456411,4.54218600670182e6,Cumberland,Ferguson,duck,conventional,false,0.002
8279,372181.258821805,4.57376325746353e6,Cumberland,Philipsburg,chicken,broiler_1,false,0.014
8280,471324.59140714,4.57539591691322e6,Berks,Warren,chicken,broiler_2,false,0.056
8281,482366.095842168,4.70779959812285e6,Indiana,Corbin City,chicken,broiler_2,false,0.028
8282,428772.004423609,4.61504069448678e6,Susquehanna,Commercial,chicken,broiler_2,false,0.002
8283,391790.718027677,4.70861514087078e6,Lancaster,Florence,duck,organic,false,0.0
8284,449457.368559867,4.46446766628989e6,Luzerne,Cedar Grove,chicken,broiler_2,false,0.008
8285,470746.410189737,4.54231702983223e6,Berks,Port Matilda,chicken,broiler_2,false,0.042
8286,477668.205544508,4.71227221429874e6,Indiana,Collingswood,duck,conventional,false,0.01
8287,480460.009631983,4.51886885566199e6,Luzerne,Hardyston,chicken,broiler_2,false,0.04
8288,305278.255783555,4.60613554182528e6,Venango,Ambler,chicken,broiler_2,false,0.01
8289,312199.86150687,4.60886769477473e6,Venango,Long Beach,duck,organic,false,0.0
8290,338910.757222673,4.55662499901335e6,Schuylkill,Watchung,duck,conventional,false,0.006
8291,320402.919660399,4.62121520465436e6,Venango,Moreland,chicken,broiler_1,false,0.004
8292,385070.609475062,4.59147334161205e6,Lycoming,New Hanover,duck,conventional,false,0.0
8293,484033.208127649,4.69635865529528e6,Indiana,Stockton,chicken,broiler_2,false,0.01
8294,317691.59611417,4.6033926634062e6,Venango,Montville,chicken,broiler_1,false,0.014
8295,433682.272803961,4.48415864583185e6,Luzerne,Douglass,chicken,layer,false,0.01
8296,389919.837338758,4.70559752165267e6,Lancaster,Florence,chicken,broiler_1,false,0.012
8297,366006.889732846,4.5872791340387e6,Mercer,Wayne,duck,conventional,false,0.0
8298,426588.123645747,4.60808807493497e6,Susquehanna,Commercial,duck,organic,false,0.002
8299,474055.008373935,4.47236318599821e6,Luzerne,Roselle Park,duck,conventional,false,0.004
8300,489066.144914803,4.50980545312413e6,Luzerne,Hardyston,duck,conventional,false,0.006
8301,392877.41962067,4.60482112081711e6,Lycoming,Haledon,chicken,broiler_1,false,0.014
8302,323865.277027973,4.55613523513429e6,Schuylkill,Rahway,chicken,broiler_2,false,0.01
8303,463441.799888675,4.56060703196723e6,Berks,Barnegat Light,chicken,broiler_2,false,0.024
8304,446680.782403694,4.69559803829317e6,Lancaster,Park Ridge,chicken,broiler_1,false,0.02
8305,498147.923535765,4.67963291970861e6,Allegheny,Snow Shoe,duck,organic,false,0.012
8306,461543.382092097,4.7102344719997e6,Indiana,Morristown,duck,conventional,true,0.0
8307,337192.667614495,4.61798565162577e6,Venango,Red Bank,duck,organic,false,0.006
8308,451054.226985303,4.7160237645195e6,Indiana,Neptune City,chicken,broiler_2,false,0.024
8309,401887.745973609,4.6265031794389e6,Blair,Woodbine,duck,conventional,false,0.002
8310,311373.347997401,4.57375355060767e6,Schuylkill,Linden,duck,conventional,false,0.002
8311,455993.771932926,4.50185201650654e6,Luzerne,Gwynedd,chicken,broiler_2,false,0.012
8312,398975.269276609,4.70768404240748e6,Lancaster,Plumsted,chicken,broiler_2,false,0.01
8313,457213.558604748,4.5847477994739e6,Susquehanna,Sea Girt,chicken,broiler_2,false,0.04
8314,367343.611516831,4.63060219802436e6,Blair,Pompton Lakes,duck,conventional,false,0.002
8315,354800.416175085,4.58897671500585e6,Mercer,Garfield,chicken,broiler_1,false,0.014
8316,418279.997942699,4.59354495393844e6,Lycoming,Maple Shade,chicken,broiler_2,false,0.008
8317,327635.997719973,4.54005697943489e6,Schuylkill,Salem,chicken,broiler_2,false,0.02
8318,464640.062479719,4.56707461930323e6,Berks,Barnegat Light,chicken,broiler_1,false,0.034
8319,386235.999182786,4.64753474736468e6,Blair,Riverside,duck,conventional,false,0.0
8320,445353.089970655,4.59080411385415e6,Susquehanna,Flemington,chicken,broiler_1,false,0.016
8321,434081.791276951,4.48807457100204e6,Luzerne,Douglass,chicken,broiler_1,false,0.004
8322,396961.765611545,4.4927886869902e6,Mifflin,Elmwood Park,chicken,broiler_2,false,0.006
8323,465011.704426889,4.70736501849716e6,Indiana,Boonton,duck,organic,false,0.01
8324,378922.271152136,4.51133582753581e6,Mifflin,Piscataway,chicken,broiler_2,false,0.01
8325,362590.180661222,4.57802807060856e6,Mercer,Ogdensburg,duck,conventional,false,0.002
8326,468898.571379189,4.67196019243892e6,Allegheny,Lacey,duck,organic,false,0.002
8327,410807.734538094,4.49159205869787e6,Mifflin,Cherry Hill,chicken,broiler_1,false,0.006
8328,446816.281413469,4.47864180293958e6,Luzerne,Woodstown,chicken,broiler_2,false,0.006
8329,320398.023552703,4.59421654200783e6,Venango,Northvale,duck,organic,false,0.0
8330,383997.943729491,4.60308774537191e6,Lycoming,Lindenwold,chicken,broiler_2,false,0.004
8331,366812.4504264,4.55840199748733e6,Cumberland,Bellmawr,duck,conventional,false,0.006
8332,341237.021850635,4.6005699828773e6,Venango,River Edge,duck,organic,false,0.0
8333,475115.648559896,4.50691124675751e6,Luzerne,Hardyston,duck,conventional,false,0.004
8334,441745.71382345,4.70521989891863e6,Lancaster,Norriton,chicken,broiler_2,false,0.004
8335,464179.911168044,4.46490617241122e6,Luzerne,Prospect Park,duck,conventional,false,0.0
8336,423133.349022625,4.58562018495125e6,Lycoming,Limerick,duck,conventional,false,0.0
8337,447990.789034997,4.61321820023797e6,Susquehanna,Stone Harbor,chicken,broiler_2,false,0.026
8338,367163.458710878,4.63697808969353e6,Blair,Somerville,chicken,broiler_1,false,0.014
8339,470071.998545625,4.69665966921873e6,Indiana,Lafayette,chicken,broiler_1,false,0.018
8340,451723.804419641,4.71198119129372e6,Indiana,Little Ferry,duck,organic,false,0.002
8341,451533.761939782,4.59608987928025e6,Susquehanna,Egg Harbor,chicken,broiler_2,false,0.012
8342,412113.737356339,4.49695069923663e6,Mifflin,Folsom,chicken,broiler_2,false,0.014
8343,353608.153917902,4.60236361546531e6,Mercer,Oradell,duck,conventional,false,0.004
8344,383073.089237694,4.54237625618973e6,Cumberland,Somerdale,duck,organic,false,0.002
8345,419780.728725177,4.58843153385762e6,Lycoming,Maple Shade,chicken,broiler_1,false,0.006
8346,374479.699655756,4.60567218220702e6,Mercer,Monmouth Beach,duck,organic,false,0.0
8347,487989.947500624,4.68631847989332e6,Allegheny,Peapack-Gladstone,duck,conventional,false,0.004
8348,328630.552828315,4.60924138433239e6,Venango,Hardwick,chicken,broiler_2,false,0.002
8349,458557.648889355,4.70032579855046e6,Indiana,Pilesgrove,duck,conventional,false,0.006
8350,341222.784587404,4.53715907812576e6,Schuylkill,Brick,chicken,broiler_2,false,0.012
8351,388817.305589091,4.60425455260709e6,Lycoming,Swedesboro,duck,conventional,false,0.002
8352,319825.765465617,4.56039459139902e6,Schuylkill,Frenchtown,chicken,broiler_2,false,0.002
8353,306341.401482335,4.59523161003608e6,Venango,Cinnaminson,chicken,broiler_2,false,0.014
8354,425323.090661932,4.71663172467613e6,Lancaster,Chester,duck,organic,false,0.002
